ref,dis,mos,dis_situation,dis_type,dis_level,source_link
ref2432.jpg,invalid,1.7,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2433.jpg,invalid,1.9,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2434.jpg,invalid,2.5,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2435.jpg,invalid,2.4,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2436.jpg,invalid,1.8,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2437.jpg,invalid,2.111111111111111,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2438.jpg,invalid,1.5555555555555556,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2439.jpg,invalid,2.6,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2440.jpg,invalid,2.4,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2441.png,invalid,3.0,no perceptibly distorted region,invalid,invalid,https://github.com/LXLHXL123/JUFE-VRIQA
ref2442.jpg,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2443.jpg,invalid,2.0,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2444.jpg,invalid,2.1,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2445.jpg,invalid,2.3,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2446.jpg,invalid,2.4,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2447.jpg,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2448.jpg,invalid,3.0,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2449.jpg,invalid,2.5,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2450.jpg,invalid,2.8,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2451.jpg,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2452.jpg,invalid,2.363636363636364,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2453.jpg,invalid,2.8,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2454.jpg,invalid,2.4,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2455.jpg,invalid,2.333333333333333,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2456.jpg,invalid,2.6666666666666665,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2457.jpg,invalid,2.6,no perceptibly distorted region,invalid,invalid,https://github.com/yanglixiaoshen/SalGAIL
ref2458.jpg,invalid,2.333333333333333,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2459.jpg,invalid,2.5,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2460.bmp,invalid,2.7777777777777777,no perceptibly distorted region,invalid,invalid,Duan H. Zhai G. et al. Perceptual Quality Assessment of Omnidirectional Images. ISCAS. 2018
ref2461.png,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://github.com/LXLHXL123/JUFE-VRIQA
ref2462.png,invalid,2.8,no perceptibly distorted region,invalid,invalid,https://github.com/LXLHXL123/JUFE-VRIQA
ref2463.jpg,invalid,2.857142857142857,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2464.png,invalid,2.5,no perceptibly distorted region,invalid,invalid,https://github.com/LXLHXL123/JUFE-VRIQA
ref2465.jpg,invalid,3.0,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2466.png,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://github.com/LXLHXL123/JUFE-VRIQA
ref2467.jpg,invalid,2.4,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2468.jpg,invalid,2.333333333333333,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2469.jpg,invalid,2.7,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2470.jpg,invalid,2.7,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2471.jpg,invalid,2.5,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2472.jpg,invalid,2.8,no perceptibly distorted region,invalid,invalid,https://salient360.ls2n.fr/datasets/training-dataset/
ref2473.jpg,invalid,2.111111111111111,no perceptibly distorted region,invalid,invalid,https://salient360.ls2n.fr/datasets/training-dataset/
ref2474.jpg,invalid,2.0,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2475.jpg,invalid,2.090909090909091,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2476.jpg,invalid,1.4444444444444444,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2477.jpg,invalid,2.0,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2478.jpg,invalid,2.2222222222222223,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2479.jpg,invalid,2.3,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2480.jpg,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2481.jpg,invalid,2.8,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2482.jpg,invalid,2.7,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2483.jpg,invalid,1.9090909090909087,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2484.jpg,invalid,2.272727272727273,no perceptibly distorted region,invalid,invalid,https://github.com/yanglixiaoshen/SalGAIL
ref2485.jpg,invalid,2.4,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2486.jpg,invalid,2.3,no perceptibly distorted region,invalid,invalid,https://github.com/yanglixiaoshen/SalGAIL
ref2487.jpg,invalid,2.3,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2488.jpg,invalid,2.7777777777777777,no perceptibly distorted region,invalid,invalid,https://github.com/yanglixiaoshen/SalGAIL
ref2489.jpg,invalid,1.6,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2490.jpg,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2491.jpg,invalid,1.8888888888888888,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2492.jpg,invalid,2.5,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2493.jpg,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2494.jpg,invalid,2.3,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2495.jpg,invalid,1.3333333333333333,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2496.jpg,invalid,1.5,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2497.jpg,invalid,2.4444444444444446,no perceptibly distorted region,invalid,invalid,https://github.com/yanglixiaoshen/SalGAIL
ref2498.jpg,invalid,2.333333333333333,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2499.jpg,invalid,1.8888888888888888,no perceptibly distorted region,invalid,invalid,https://www.flickr.com/groups/flickrvr/
ref2500.png,invalid,2.2,no perceptibly distorted region,invalid,invalid,https://github.com/LXLHXL123/JUFE-VRIQA
invalid,1_len3_st_3.png,2.0,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,1_len3_bd_1.png,1.8,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,1_len3_bd_2.png,1.8,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,1_len3_bd_3.png,1.5,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,1_len3_gb_1.png,2.3,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,1_len3_gb_2.png,2.0,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,1_len3_gb_3.png,1.4444444444444444,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,1_len3_gn_1.png,2.2,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,1_len3_gn_2.png,1.6,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,1_len3_gn_3.png,1.7,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,1_len3_st_1.png,2.2,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,1_len3_st_2.png,2.0,one distorted region,stitching,2 (1~3),extensions from the JUFE database
ref526.png,2_len2_bd_1.png,2.3,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
ref526.png,2_len2_bd_2.png,1.8,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
ref526.png,2_len2_bd_3.png,1.6,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
ref526.png,2_len2_gb_1.png,2.3,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
ref526.png,2_len2_gb_2.png,2.0,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
ref526.png,2_len2_gb_3.png,2.090909090909091,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
ref526.png,2_len2_gn_1.png,2.4,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
ref526.png,2_len2_gn_2.png,2.0,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
ref526.png,2_len2_gn_3.png,1.8888888888888888,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
ref526.png,2_len2_st_1.png,1.7777777777777777,one distorted region,stitching,1 (1~3),extensions from the JUFE database
ref526.png,2_len2_st_2.png,2.0,one distorted region,stitching,2 (1~3),extensions from the JUFE database
ref526.png,2_len2_st_3.png,1.9,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,3_len5_st_3.png,1.9,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,3_len5_bd_1.png,1.6666666666666667,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,3_len5_bd_2.png,1.7,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,3_len5_bd_3.png,1.2,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,3_len5_gb_1.png,2.111111111111111,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,3_len5_gb_2.png,2.2,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,3_len5_gb_3.png,1.8,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,3_len5_gn_1.png,2.5,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,3_len5_gn_2.png,2.6,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,3_len5_gn_3.png,2.2,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,3_len5_st_1.png,2.8,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,3_len5_st_2.png,2.1666666666666665,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,4_len3_st_3.png,2.0,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,4_len3_bd_1.png,2.0,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,4_len3_bd_2.png,2.0,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,4_len3_bd_3.png,1.5555555555555556,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,4_len3_gb_1.png,2.3,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,4_len3_gb_2.png,1.9,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,4_len3_gb_3.png,2.0,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,4_len3_gn_1.png,2.8,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,4_len3_gn_2.png,2.2,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,4_len3_gn_3.png,1.7272727272727273,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,4_len3_st_1.png,2.4444444444444446,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,4_len3_st_2.png,2.0,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,5_len5_st_3.png,1.6,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,5_len5_bd_1.png,2.2,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,5_len5_bd_2.png,1.6363636363636365,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,5_len5_bd_3.png,2.2,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,5_len5_gb_1.png,2.6,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,5_len5_gb_2.png,2.0,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,5_len5_gb_3.png,1.7,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,5_len5_gn_1.png,2.2222222222222223,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,5_len5_gn_2.png,2.0,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,5_len5_gn_3.png,2.0,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,5_len5_st_1.png,1.8,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,5_len5_st_2.png,2.111111111111111,one distorted region,stitching,2 (1~3),extensions from the JUFE database
ref891.png,6_len4_st_3.png,1.4444444444444444,one distorted region,stitching,3 (1~3),extensions from the JUFE database
ref891.png,6_len4_bd_1.png,1.7,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
ref891.png,6_len4_bd_2.png,1.4,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
ref891.png,6_len4_bd_3.png,1.5,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
ref891.png,6_len4_gb_1.png,2.0,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
ref891.png,6_len4_gb_2.png,1.8,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
ref891.png,6_len4_gb_3.png,1.0,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
ref891.png,6_len4_gn_1.png,2.333333333333333,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
ref891.png,6_len4_gn_2.png,1.7777777777777777,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
ref891.png,6_len4_gn_3.png,1.9,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
ref891.png,6_len4_st_1.png,1.8,one distorted region,stitching,1 (1~3),extensions from the JUFE database
ref891.png,6_len4_st_2.png,1.6,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,8_len1_st_3.png,1.9,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,8_len1_bd_1.png,2.1666666666666665,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,8_len1_bd_2.png,1.6666666666666667,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,8_len1_bd_3.png,1.1666666666666667,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,8_len1_gb_1.png,1.8888888888888888,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,8_len1_gb_2.png,1.7,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,8_len1_gb_3.png,1.6,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,8_len1_gn_1.png,2.1,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,8_len1_gn_2.png,2.2,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,8_len1_gn_3.png,2.0,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,8_len1_st_1.png,1.8,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,8_len1_st_2.png,1.6,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,9_len6_st_3.png,1.9090909090909087,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,9_len6_bd_1.png,2.2,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,9_len6_bd_2.png,2.1666666666666665,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,9_len6_bd_3.png,1.5,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,9_len6_gb_1.png,2.2,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,9_len6_gb_2.png,1.7,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,9_len6_gb_3.png,2.2,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,9_len6_gn_1.png,2.5454545454545454,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,9_len6_gn_2.png,2.2,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,9_len6_gn_3.png,2.0,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,9_len6_st_1.png,2.2,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,9_len6_st_2.png,1.7272727272727273,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,10_len5_st_3.png,2.0,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,10_len5_bd_1.png,2.0,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,10_len5_bd_2.png,2.0,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,10_len5_bd_3.png,1.6666666666666667,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,10_len5_gb_1.png,2.5,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,10_len5_gb_2.png,1.8888888888888888,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,10_len5_gb_3.png,1.818181818181818,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,10_len5_gn_1.png,2.0,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,10_len5_gn_2.png,2.1666666666666665,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,10_len5_gn_3.png,2.0,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,10_len5_st_1.png,2.1,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,10_len5_st_2.png,2.2,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,11_len3_st_3.png,1.5,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,11_len3_bd_1.png,2.1,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,11_len3_bd_2.png,1.9,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,11_len3_bd_3.png,1.8,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,11_len3_gb_1.png,1.9,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,11_len3_gb_2.png,2.1666666666666665,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,11_len3_gb_3.png,1.8,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,11_len3_gn_1.png,2.4444444444444446,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,11_len3_gn_2.png,2.333333333333333,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,11_len3_gn_3.png,1.9,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,11_len3_st_1.png,2.1,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,11_len3_st_2.png,1.6666666666666667,one distorted region,stitching,2 (1~3),extensions from the JUFE database
ref1548.png,12_len1_st_3.png,1.9,one distorted region,stitching,3 (1~3),extensions from the JUFE database
ref1548.png,12_len1_bd_1.png,1.5454545454545454,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
ref1548.png,12_len1_bd_2.png,1.3,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
ref1548.png,12_len1_bd_3.png,1.0,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
ref1548.png,12_len1_gb_1.png,2.1666666666666665,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
ref1548.png,12_len1_gb_2.png,1.5555555555555556,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
ref1548.png,12_len1_gb_3.png,1.5555555555555556,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
ref1548.png,12_len1_gn_1.png,2.4444444444444446,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
ref1548.png,12_len1_gn_2.png,2.0,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
ref1548.png,12_len1_gn_3.png,2.2,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
ref1548.png,12_len1_st_1.png,2.0,one distorted region,stitching,1 (1~3),extensions from the JUFE database
ref1548.png,12_len1_st_2.png,1.6,one distorted region,stitching,2 (1~3),extensions from the JUFE database
ref26.png,13_len4_st_3.png,1.8,one distorted region,stitching,3 (1~3),extensions from the JUFE database
ref26.png,13_len4_bd_1.png,2.2,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
ref26.png,13_len4_bd_2.png,2.0,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
ref26.png,13_len4_bd_3.png,1.5,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
ref26.png,13_len4_gb_1.png,1.8,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
ref26.png,13_len4_gb_2.png,1.7,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
ref26.png,13_len4_gb_3.png,1.8333333333333333,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
ref26.png,13_len4_gn_1.png,2.5,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
ref26.png,13_len4_gn_2.png,1.9,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
ref26.png,13_len4_gn_3.png,2.333333333333333,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
ref26.png,13_len4_st_1.png,2.1,one distorted region,stitching,1 (1~3),extensions from the JUFE database
ref26.png,13_len4_st_2.png,1.7777777777777777,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,14_len2_st_3.png,1.5555555555555556,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,14_len2_bd_1.png,2.2,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,14_len2_bd_2.png,2.2,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,14_len2_bd_3.png,2.0,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,14_len2_gb_1.png,2.0,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,14_len2_gb_2.png,1.9090909090909087,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,14_len2_gb_3.png,1.8,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,14_len2_gn_1.png,2.3,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,14_len2_gn_2.png,2.1666666666666665,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,14_len2_gn_3.png,2.3,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,14_len2_st_1.png,2.3,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,14_len2_st_2.png,2.1,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,15_len2_st_3.png,1.6666666666666667,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,15_len2_bd_1.png,2.0,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,15_len2_bd_2.png,1.9,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,15_len2_bd_3.png,1.4,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,15_len2_gb_1.png,2.0,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,15_len2_gb_2.png,1.7,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,15_len2_gb_3.png,1.5,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,15_len2_gn_1.png,2.4,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,15_len2_gn_2.png,2.0,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,15_len2_gn_3.png,1.8888888888888888,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,15_len2_st_1.png,2.2,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,15_len2_st_2.png,1.8,one distorted region,stitching,2 (1~3),extensions from the JUFE database
invalid,16_len5_st_3.png,1.9,one distorted region,stitching,3 (1~3),extensions from the JUFE database
invalid,16_len5_bd_1.png,1.7,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
invalid,16_len5_bd_2.png,1.6363636363636365,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
invalid,16_len5_bd_3.png,1.5555555555555556,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
invalid,16_len5_gb_1.png,2.0,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
invalid,16_len5_gb_2.png,2.2,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
invalid,16_len5_gb_3.png,1.9,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
invalid,16_len5_gn_1.png,2.111111111111111,one distorted region,Gaussian noise,1 (1~3),extensions from the JUFE database
invalid,16_len5_gn_2.png,2.090909090909091,one distorted region,Gaussian noise,2 (1~3),extensions from the JUFE database
invalid,16_len5_gn_3.png,1.7,one distorted region,Gaussian noise,3 (1~3),extensions from the JUFE database
invalid,16_len5_st_1.png,2.3,one distorted region,stitching,1 (1~3),extensions from the JUFE database
invalid,16_len5_st_2.png,1.818181818181818,one distorted region,stitching,2 (1~3),extensions from the JUFE database
ref980.png,17_len1_st_3.png,1.7777777777777777,one distorted region,stitching,3 (1~3),extensions from the JUFE database
ref980.png,17_len1_bd_1.png,2.8,one distorted region,brightness discontinuity,1 (1~3),extensions from the JUFE database
ref980.png,17_len1_bd_2.png,2.4444444444444446,one distorted region,brightness discontinuity,2 (1~3),extensions from the JUFE database
ref980.png,17_len1_bd_3.png,1.6,one distorted region,brightness discontinuity,3 (1~3),extensions from the JUFE database
ref980.png,17_len1_gb_1.png,2.833333333333333,one distorted region,Gaussian blur,1 (1~3),extensions from the JUFE database
ref980.png,17_len1_gb_2.png,2.0,one distorted region,Gaussian blur,2 (1~3),extensions from the JUFE database
ref980.png,17_len1_gb_3.png,2.1,one distorted region,Gaussian blur,3 (1~3),extensions from the JUFE database
